Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,WRAccN,size,TP,FP,overollSuppP,CoverRedundancyP,DescripRDensity,DescripRDominator,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN
SSDPmais-k10-foWRAccN,alon-clean50-pn-quartil50,10,62,40,22,1000,3000,0.373,141227,107980007,0.096149844,0.384599376,1.4,18.8,1.1,1,0.386170213,0.857142857,0.2,13.73333333,12.04381135,9.06E-04,1.490175439,0.42,10,Infinity,Infinity,0.320967742,0.961403509,0.303225806,0.47,0.05
,,,,,,,,,,,,3.913007284,,,,,,,,,,,,,,,,,,,,
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,1,127,59,68,11142,33426,6.814,969458,179424673,0.112722425,0.450889702,1.1,29.6,3.3,0.983050847,0.40929913,1,0.1,7.936666667,34.09820676,2.86E-08,1.942374173,0.453165503,10,13.5759887,26.46546679,0.259055118,0.902362805,0.233070866,0.501694915,0.048529412
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,2,127,59,68,11142,33426,5.946,1036313,125164703,0.113199826,0.452799306,1.2,29.8,3.4,1,0.328062791,0.916666667,0.2,7.93,34.23741929,2.66E-08,1.940137145,0.455084746,10,13.56478343,26.50660464,0.261417323,0.901323555,0.234645669,0.505084746,0.05
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,3,127,59,68,11142,33426,5.022,735473,132011827,0.113199826,0.452799306,1.1,29.8,3.4,1,0.387441702,1,0.1,7.92,34.24262298,2.28E-08,1.940345724,0.455084746,10,13.54877589,26.46956223,0.261417323,0.901420455,0.234645669,0.505084746,0.05
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,4,127,59,68,11142,33426,6.782,1036313,124987441,0.113199826,0.452799306,1.1,29.8,3.4,1,0.387441702,1,0.1,7.92,34.24262298,2.28E-08,1.940345724,0.455084746,10,13.54877589,26.46956223,0.261417323,0.901420455,0.234645669,0.505084746,0.05
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,5,127,59,68,11142,33426,6.238,1002878,123979721,0.113621427,0.454485709,1.2,29.9,3.4,1,0.317782439,0.916666667,0.2,7.94,34.42092928,1.84E-08,1.941161081,0.456779661,10,13.57758945,26.5710676,0.262204724,0.901799242,0.235433071,0.506779661,0.05
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,6,127,59,68,11142,33426,6.007,1002884,119777719,0.113088226,0.452352905,1.2,29.6,3.2,1,0.355474118,0.916666667,0.2,7.99,34.32437761,2.18E-08,1.946554981,0.454636092,10,13.65625504,26.64785332,0.258267717,0.90430507,0.233070866,0.501694915,0.047058824
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,7,127,59,68,11142,33426,6.58,1002893,117705823,0.113199826,0.452799306,1.1,29.8,3.4,1,0.387441702,1,0.1,7.92,34.24262298,2.28E-08,1.940345724,0.455084746,10,13.54877589,26.46956223,0.261417323,0.901420455,0.234645669,0.505084746,0.05
SSDPmais-k10-foWRAccN,burczynski-clean50-pn-quartil50,8,127,59,68,11142,33426,5.619,936025,112131119,0.112722425,0.450889702,1.1,29.6,3.3,0.983050847,0.40929913,1,0.1,7.936666667,34.09820676,2.86E-08,1.942374173,0.453165503,10,13.5759887,26.46546679,0.259055118,0.902362805,0.233070866,0.501694915,0.048529412
